Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Togo,TGO,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.574007501,3.523228207,3.473076663,3.424062623,3.377963915,3.335689805,3.296783971,3.262626528,3.233601278,3.208884292,3.188998849,3.174043217,3.163241579,3.156440427,3.154332815,3.156532233,3.163364701,3.174210939,3.185831392,3.195673973,3.203338237,3.209796477,3.215477475,3.22000726,3.224346489,3.229327919,3.233476138,3.236520942,3.238867608,3.239442271,3.236070639,3.228494904,3.217754605,3.203881554,3.186959715,3.169821042,3.15255881,3.134463338,3.114513251,3.093086653,3.072790879,3.055136513,3.040916946,3.029776606,3.017468953,3.00447035,2.991127083,2.978771093,2.969127974,2.963809683,2.963801908,2.973451196,2.99261942,3.017612063,3.043888896,3.071613131,3.103704073,3.138324795,3.175171216,3.214384991,3.255302544,3.297716436,
Thailand,THA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.374419276,3.377069821,3.392552828,3.409487826,3.423822964,3.436882523,3.449461236,3.459116413,3.466659172,3.478842509,3.498968376,3.528382616,3.564764523,3.605193237,3.649405773,3.696182829,3.746809614,3.796475975,3.843853994,3.893601724,3.947203026,4.00609464,4.069360909,4.135580742,4.209213052,4.294248465,4.390082795,4.496859578,4.613707829,4.743505144,4.860123534,4.96589152,5.089000013,5.226661301,5.375542236,5.531626908,5.696631434,5.886497776,6.114654902,6.368652305,6.648214035,6.945654295,7.235635188,7.526513999,7.852409397,8.208972328,8.54310873,8.827706807,9.087782344,9.358371805,9.679082042,10.05669193,10.47282696,10.93347846,11.43371143,11.97442534,12.54827629,13.14571098,13.77610248,14.44613172,15.16054496,15.90027205,
Tajikistan,TJK,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.325551971,4.317216694,4.334620383,4.374121411,4.42979975,4.494300243,4.557489426,4.609666856,4.6533229,4.691206053,4.720805894,4.739727079,4.745136617,4.737406656,4.727963741,4.720716817,4.714935458,4.713294912,4.704065878,4.689258816,4.660225611,4.597977035,4.506906019,4.402529244,4.309925219,4.282839185,4.30272046,4.31057791,4.322215867,4.326976108,4.300442205,4.260843941,4.198973809,4.127551799,4.079625677,4.047093782,4.006548171,3.959028273,3.913750141,3.865869093,3.832589221,3.817261747,3.809383268,3.806855712,3.803283958,3.785706888,3.741196787,3.655990729,3.53075307,3.387931262,3.248152143,3.132818512,3.052733134,3.008976867,3.000643944,3.02104483,3.067304369,3.134227359,3.217030037,3.318178865,3.406814092,3.525243289,
Turkmenistan,TKM,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.281518706,5.147387391,5.036843435,4.953709892,4.902246723,4.877824994,4.881642093,4.917506474,4.968067236,5.015917552,5.061783581,5.097956166,5.120479897,5.142894885,5.181229792,5.235373262,5.299863017,5.376001362,5.448175421,5.483901348,5.470585704,5.408890481,5.301988684,5.174951827,5.059339485,4.96328984,4.879782249,4.810026974,4.759426321,4.724521029,4.708713,4.719726047,4.746799949,4.781911328,4.823892343,4.86284356,4.895134002,4.912348117,4.909676673,4.906910556,4.919611833,4.951718497,5.001712527,5.064334991,5.123797401,5.152228606,5.13805014,5.076052029,4.964289909,4.830205708,4.712006154,4.635845936,4.60691626,4.622216973,4.675627848,4.763840944,4.883599465,5.028188993,5.192963924,5.381012123,5.586898316,5.820693595,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.450719014,3.472234812,3.505005777,3.544650955,3.585781555,3.628706725,3.673924403,3.719791943,3.764936744,3.807576933,3.8476906,3.895142759,3.952131307,4.010997026,4.071408951,4.135405911,4.200922457,4.265933907,4.329069939,4.387265781,4.43514325,4.474913214,4.513046484,4.550970981,4.592341,4.640219714,4.697091575,4.764074151,4.838875574,4.920746746,5.008066556,5.101401023,5.200723598,5.305424162,5.415400725,5.526460323,5.637763339,5.750099062,5.861960641,5.973198359,6.086635945,6.205526487,6.329596458,6.45500357,6.582510105,6.714813649,6.851134494,6.988403961,7.128376074,7.272422588,7.412738731,7.564494714,7.733078211,7.915666124,8.114802146,8.329367942,8.552138469,8.785029755,9.033556606,9.290478966,9.536964914,9.770085607,
Timor-Leste,TLS,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.958470637,2.917668739,2.902758223,2.908893013,2.930220858,2.959339748,3.001343827,3.057139855,3.110800813,3.144942764,3.153317075,3.138320479,3.102252579,3.058420011,3.019870688,2.918735416,2.750489533,2.580825766,2.403786073,2.216601362,2.068107828,2.06885182,2.173913043,2.269245039,2.347511362,2.403085562,2.429103502,2.423737542,2.387921275,2.324171723,2.25031174,2.255713333,2.340270672,2.432751508,2.533688767,2.642343584,2.756393008,2.872376684,2.983647987,3.0791679,3.161185436,3.238924631,3.315555104,3.400935761,3.514327124,3.669875202,3.86228076,4.084403422,4.350204498,4.680910514,5.026987721,5.280760673,5.454087303,5.612737979,5.764295477,5.862073051,5.901566946,5.921231899,5.916572662,5.888990716,5.83958507,5.758843643,
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.005954623,4.025466701,4.058080585,4.086101491,4.108426027,4.125738893,4.132839445,4.130882085,4.127783273,4.122606533,4.115304866,4.108385858,4.101425509,4.09188352,4.078738806,4.065556883,4.057054197,4.040534734,4.009494882,3.97748651,3.949332152,3.914641448,3.879550778,3.855872609,3.842136938,3.837199978,3.842826406,3.859153574,3.883237071,3.911029805,3.932693434,3.959358948,3.999837132,4.052011835,4.107783026,4.160686382,4.230902581,4.316713126,4.388616835,4.445067526,4.497081162,4.5451947,4.596838082,4.643605677,4.676516037,4.702423952,4.725622312,4.750698221,4.781491411,4.820256154,4.868980346,4.938376719,5.024298171,5.115446342,5.209900894,5.30954344,5.426256983,5.563755308,5.711704941,5.864731343,6.015299169,6.152296021,
Tonga,TON,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.433796346,3.379998224,3.337652988,3.318484899,3.305120552,3.297519565,3.311660613,3.30977026,3.287742318,3.27513298,3.267102915,3.266475645,3.277688936,3.288602004,3.318729585,3.36351166,3.406462769,3.462694228,3.534354393,3.613296763,3.695535177,3.783908917,3.881966387,3.992080784,4.114658471,4.239622681,4.346104965,4.433073155,4.510952071,4.595726293,4.709866092,4.830185587,4.944773982,5.058830739,5.164836285,5.269318459,5.375961626,5.491604289,5.600795237,5.689864959,5.760998811,5.824841235,5.888339776,5.95743025,6.03523292,6.093434586,6.125590378,6.160560621,6.196205285,6.198557249,6.235756422,6.334765552,6.421239268,6.491903818,6.521861354,6.524517451,6.541290365,6.595012492,6.669309098,6.715889456,6.759591057,6.797629602,
South Asia (IDA & IBRD),TSA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.371535503,3.389604269,3.427513553,3.475232978,3.517801652,3.547595283,3.564701473,3.570214191,3.571112308,3.576852453,3.589132398,3.603953449,3.631305432,3.674126771,3.720868701,3.769705906,3.81897109,3.863914136,3.902788039,3.935953197,3.962994748,3.986010496,4.006807314,4.025986117,4.045348379,4.065808897,4.087383092,4.110295611,4.134330712,4.158769553,4.185606102,4.216285955,4.249180157,4.282952588,4.318871139,4.358611321,4.401101058,4.447327036,4.499272378,4.556031686,4.614122791,4.672931453,4.735611519,4.80163966,4.866207682,4.927789636,4.988825806,5.050134876,5.111455914,5.173333067,5.238868362,5.311470866,5.396523889,5.496025632,5.62409485,5.782323843,5.953207877,6.135591877,6.327773498,6.526576111,6.714342064,6.850889409,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.380882205,3.372522464,3.367099349,3.360950505,3.354025914,3.34591321,3.336699748,3.327018566,3.318720636,3.311818848,3.304659063,3.297805085,3.292317765,3.288702702,3.285917598,3.283467323,3.284872456,3.288858121,3.292885481,3.29743044,3.296333618,3.290115376,3.284696186,3.276862329,3.269735715,3.267253341,3.265529894,3.267000074,3.268135056,3.266862349,3.267673727,3.269132179,3.270766783,3.271988506,3.269528586,3.265550625,3.264301683,3.263209355,3.259419421,3.255807787,3.254156671,3.25274572,3.251442382,3.249413371,3.246670475,3.24436524,3.242376051,3.240567425,3.238573378,3.238695346,3.244021892,3.253447533,3.264404889,3.274277028,3.282885311,3.295880375,3.316326228,3.340943175,3.368352171,3.397078227,3.41668949,3.419559448,
Trinidad and Tobago,TTO,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.27992623,3.346337787,3.464078411,3.601506044,3.759072607,3.9353291,4.131795252,4.349056281,4.580349128,4.816132381,4.949221253,4.979506298,4.993578753,5.001264062,5.025097014,5.057180019,5.086524111,5.110622521,5.134008854,5.165714103,5.194566009,5.210448608,5.231014521,5.255310967,5.275689789,5.295382419,5.321440058,5.361033696,5.402733996,5.448373208,5.497946327,5.557414427,5.621247505,5.68187909,5.748878255,5.818412918,5.893687527,5.957490615,6.022422599,6.083670623,6.13813879,6.213944886,6.315632313,6.424918575,6.548145069,6.702441913,6.864515258,7.037942342,7.232572113,7.472405551,7.748440476,8.039680951,8.362882285,8.722890543,9.124142676,9.567411334,10.03381151,10.50971771,10.94430665,11.46886042,12.07546434,12.5675159,
Tunisia,TUN,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.263448784,3.07481648,2.902849512,2.758835927,2.632516273,2.532806427,2.519215521,2.567654823,2.621619928,2.681844014,2.746033082,2.814414809,2.885579306,2.960206281,3.041716479,3.127038286,3.224622169,3.335908992,3.450678772,3.562320865,3.665491797,3.760501309,3.851742841,3.938741122,4.00854342,4.079046135,4.163108471,4.252438646,4.345644806,4.437550274,4.535622768,4.647345877,4.764008977,4.885658045,5.01577467,5.142442469,5.270113054,5.412730537,5.56345745,5.709171477,5.84493876,5.967508025,6.078806766,6.18601349,6.296746158,6.434544306,6.596255873,6.762409542,6.932799729,7.106427268,7.283350871,7.466705797,7.634385354,7.772680209,7.913735282,8.074484229,8.250853239,8.445766215,8.666838886,8.916068679,9.190692733,9.455290259,
Turkiye,TUR,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.983288581,5.020560359,5.052686664,5.091451495,5.139260209,5.186515964,5.187442688,5.147032984,5.10231066,5.06086197,5.033504444,5.058074652,5.119274672,5.171019366,5.215733282,5.25288966,5.250686467,5.216706281,5.190654041,5.173273758,5.166223688,5.169111621,5.172067739,5.175273321,5.18680817,5.206675928,5.235392529,5.272882721,5.317961489,5.370026662,5.429036732,5.496695493,5.571475488,5.649037559,5.727927491,5.810948265,5.897379669,5.986295477,6.078765932,6.173366737,6.272581356,6.375303074,6.485142131,6.602880885,6.721586303,6.840758461,6.960204795,7.083245563,7.208862993,7.329934812,7.452754879,7.588232138,7.735134058,7.898366542,8.075738651,8.260727027,8.434452997,8.588695951,8.89157815,9.283011508,9.571418521,9.815724625,
Tuvalu,TUV,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.621772883,4.748253001,4.9563202,5.172413793,5.19457651,4.988740689,4.825828377,4.735792622,4.651919323,4.59437751,4.61292897,4.644159138,4.680113457,4.866979656,5.025890953,5.066977286,5.132127955,5.16094706,5.140306122,5.14941961,5.243445693,5.388724036,5.502111685,5.677059097,5.857933579,5.964712578,6.058230683,6.134361233,6.210104944,6.287902968,6.32725749,6.445292358,6.619675146,6.748216106,6.851964977,6.953069327,7.046125649,7.072251095,7.045849076,7.021494371,6.952146231,6.73960161,6.563666528,6.587383661,6.693316933,6.786548816,6.888217523,6.941669996,6.85827552,6.724256405,6.607073455,6.56415185,6.588078715,6.647727273,6.714719272,6.672369547,6.531896634,6.539196941,6.721249048,6.837687447,6.977827464,7.240524915,
Tanzania,TZA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.59911751,2.609892425,2.619898716,2.629585833,2.638552479,2.647745105,2.657559278,2.667758152,2.67939014,2.694867372,2.715180551,2.739223643,2.765377695,2.795696784,2.829101833,2.861613522,2.893970292,2.927087861,2.960594855,2.993466171,3.024811666,3.055092127,3.083020525,3.103713171,3.120757857,3.133583222,3.14079602,3.143519544,3.145224684,3.152647075,3.162995633,3.173803189,3.184762219,3.169977007,3.119890689,3.079149555,3.078131892,3.077253894,3.059896435,3.04091579,3.015029936,2.992416944,2.976316916,2.962701944,2.950579721,2.940510229,2.935085942,2.936546494,2.948434665,2.976650015,3.014925551,3.057148453,3.105737057,3.150790898,3.183352862,3.207741002,3.233047994,3.262690755,3.298605415,3.341201642,3.375293284,3.394401203,
Uganda,UGA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,1.948046349,1.976457651,2.011408941,2.051117809,2.093916266,2.138896989,2.18479191,2.231492923,2.278830203,2.326541159,2.37507331,2.420557891,2.464921411,2.5165555,2.569769587,2.623356057,2.679843269,2.735438295,2.787159054,2.835843298,2.885939445,2.934061576,2.974599614,3.00664658,3.0294372,3.047778966,3.061987127,3.066890285,3.064239552,3.054185058,3.036497815,3.011109792,2.977607352,2.936712304,2.891525856,2.847683621,2.800949933,2.749561752,2.693732781,2.632270396,2.567254844,2.498776629,2.426461164,2.350919129,2.273688896,2.196783082,2.121965908,2.049661757,1.98060197,1.919160484,1.868031086,1.827657894,1.80100881,1.792475376,1.803647205,1.825712115,1.850633808,1.876773797,1.9035369,1.931189646,1.956269527,1.975384332,
Ukraine,UKR,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,8.547879382,8.798019711,8.978983882,9.157799502,9.382554483,9.775682834,10.16828061,10.46474383,10.83813528,11.18834872,11.46753919,11.78439475,12.16290905,12.50880401,12.90049517,13.31229881,13.74961337,14.27097343,14.75193678,15.10889272,15.27235958,15.18648831,14.97704447,14.8419904,14.82689581,14.78008147,14.78637758,14.94784798,15.19882812,15.51756087,15.88202996,16.25005273,16.53556937,16.82165756,17.11656497,17.37837402,17.57141417,17.63280718,17.56190202,17.41518893,17.42958897,17.68849596,18.20712124,18.80887603,19.31564239,19.69724132,19.95525202,20.02112652,19.80444389,19.50841724,19.17427341,18.95381833,18.94138082,18.99854893,19.22430435,19.55155573,19.88331255,20.23700638,20.56895347,20.9578909,21.31957637,21.61290219,
Upper middle income,UMC,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.887714865,4.863120198,4.84863149,4.826114248,4.813241658,4.831649493,4.870938879,4.923166022,4.982352565,5.038522622,5.092351594,5.154862337,5.223818277,5.296049566,5.384784887,5.479440202,5.568037292,5.659534549,5.762972848,5.8693339,5.953535268,6.004131758,6.032028364,6.062953946,6.105021599,6.147653195,6.19497817,6.248893371,6.32121648,6.422654324,6.532325517,6.640748628,6.764605107,6.909844171,7.054483074,7.194768293,7.327596262,7.457445769,7.600536313,7.742462339,7.889163706,8.053926879,8.230027751,8.407686565,8.576530141,8.739693398,8.901426315,9.039047534,9.140962127,9.236605174,9.354778701,9.521754027,9.732964919,9.977851509,10.2666813,10.61380984,10.9967086,11.42043858,11.87827068,12.34623973,12.8304638,13.28290654,
Uruguay,URY,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,9.113608781,9.167726489,9.229209786,9.298781185,9.377535133,9.465750792,9.565492912,9.679134963,9.804051267,9.934864924,10.07188405,10.20992346,10.33940525,10.46948948,10.61766216,10.78429217,10.97415728,11.19623357,11.43400867,11.65536603,11.850237,12.01872484,12.15209275,12.26344106,12.38534398,12.53015484,12.68884092,12.8640814,13.05335939,13.24772022,13.44941225,13.65871665,13.87313998,14.09021944,14.30145896,14.50483381,14.70389831,14.90142907,15.10007606,15.29832864,15.49826988,15.70144226,15.90157873,16.09272088,16.26971229,16.44310352,16.6101295,16.7549636,16.88277746,17.00038435,17.11203618,17.22136554,17.33357333,17.43553595,17.5143045,17.58588416,17.66624264,17.76391236,17.88460245,18.02715427,18.2012368,18.31890209,
United States,USA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,10.06677232,10.20597857,10.3344054,10.47544743,10.60631757,10.69528977,10.76220225,10.87755237,10.98871208,11.06935283,11.1925409,11.32604568,11.47860005,11.67279169,11.88655246,12.12283768,12.38960831,12.65320608,12.87326531,13.04478469,13.18457899,13.32500578,13.45885831,13.55970716,13.69405863,13.86533543,13.99397961,14.08975978,14.2552812,14.39537122,14.41741039,14.456898,14.50059094,14.47654684,14.45476104,14.43040796,14.35989078,14.26618796,14.1570464,14.04569525,13.94402683,13.88226154,13.82502051,13.77521919,13.76557061,13.7888073,13.82575265,13.89334979,14.03280147,14.20131119,14.3659828,14.59802146,14.92013526,15.2441921,15.48747852,15.68263891,16.0342021,16.43005594,16.767716,17.167246,17.61534371,18.10059226,
Uzbekistan,UZB,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.949326694,6.020392132,6.11005885,6.220931263,6.34415765,6.46155377,6.579591636,6.702241157,6.805594381,6.861736568,6.86099612,6.802116475,6.681023119,6.513627652,6.341093522,6.17882871,6.027858272,5.890665283,5.757959432,5.6177871,5.46441614,5.29815746,5.120852239,4.947299035,4.798270068,4.685989605,4.607391396,4.562154087,4.551168714,4.573302703,4.622017117,4.689087661,4.776087914,4.874364799,4.967628062,5.056451956,5.14133139,5.218338508,5.295107574,5.383600719,5.48062383,5.584356226,5.694071747,5.796025917,5.865141267,5.879556168,5.846861381,5.782157242,5.690302264,5.575494088,5.449438353,5.330016533,5.22892803,5.153324787,5.117452266,5.157656707,5.252741053,5.361846801,5.48344257,5.612566669,5.73063458,5.853185657,
St. Vincent and the Grenadines,VCT,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.481712555,5.449275362,5.456265191,5.489493403,5.547388864,5.623396722,5.711503628,5.811619099,5.918655586,6.027657981,6.149376346,6.280332278,6.406243849,6.530783655,6.6653738,6.814699164,6.968203437,7.1180423,7.256447059,7.377429841,7.489599092,7.555296419,7.565212524,7.562931817,7.543333456,7.504093225,7.46053997,7.426918613,7.42431089,7.446060672,7.479005197,7.558817723,7.672478608,7.75835907,7.815311704,7.869447608,7.91334905,7.935278193,7.95789098,7.995529727,8.03970579,8.091489304,8.168276755,8.256085783,8.348226841,8.450280125,8.557028496,8.666863676,8.789434116,8.922044013,9.054948351,9.195489005,9.343578069,9.489092887,9.645371027,9.83087393,10.04757852,10.28482702,10.53000029,10.76762596,10.97297772,11.11241516,
